id,type,name,external_id
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,intrusion-set,Earth Lusca,G1006
intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6,intrusion-set,FIN4,G0085
intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,intrusion-set,Silence,G0091
intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,intrusion-set,Sowbug,G0054
intrusion-set--d519164e-f5fa-4b8c-a1fb-cf0172ad0983,intrusion-set,Threat Group-1314,G0028
intrusion-set--d69e568e-9ac8-4c08-b32c-d93b43ba9172,intrusion-set,Thrip,G0076
intrusion-set--d6e88e18-81e8-4709-82d8-973095da1e70,intrusion-set,APT16,G0023
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,intrusion-set,LAPSUS$,G1004
intrusion-set--da49b9f1-ca99-443f-9728-0a074db66850,intrusion-set,BlackOasis,G0063
intrusion-set--dc5e2999-ca1a-47d4-8d12-a6984b138a1b,intrusion-set,UNC2452,G0118
intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,intrusion-set,Cobalt Group,G0080
intrusion-set--dcd81c6e-ebf7-4a16-93e0-9a97fa49c88a,intrusion-set,CopyKittens,G0052
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,intrusion-set,Wizard Spider,G0102
intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,intrusion-set,Molerats,G0021
intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,intrusion-set,Transparent Tribe,G0134
intrusion-set--e5603ea8-4c36-40e7-b7af-a077d24fedc1,intrusion-set,IndigoZebra,G0136
intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,intrusion-set,Inception,G0100
intrusion-set--ebb73863-fa44-4617-b4cb-b9ed3414eb87,intrusion-set,Honeybee,G0072
intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c,intrusion-set,PROMETHIUM,G0056
intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,intrusion-set,APT30,G0013
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,intrusion-set,HEXANE,G1001
intrusion-set--f3bdec95-3d62-42d9-a840-29630f6cdc1a,intrusion-set,DragonOK,G0017
intrusion-set--f40eb8ce-2a74-4e56-89a1-227021410142,intrusion-set,Rancor,G0075
intrusion-set--f8cb7b36-62ef-4488-8a6d-a7033e3271c1,intrusion-set,WIRTE,G0090
intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694,intrusion-set,PLATINUM,G0068
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,intrusion-set,Magic Hound,G0059
intrusion-set--fa19de15-6169-428d-9cd6-3ca3d56075b7,intrusion-set,Ajax Security Team,G0130
intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,intrusion-set,Threat Group-3390,G0027
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,intrusion-set,APT33,G0064
intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b,intrusion-set,FIN10,G0051
intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,intrusion-set,FIN8,G0061
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,intrusion-set,FIN13,G1016
intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,intrusion-set,APT19,G0073
intrusion-set--fe98767f-9df8-42b9-83c9-004b1dec8647,intrusion-set,PittyTiger,G0011
intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172,intrusion-set,Nomadic Octopus,G0133
malware--007b44b6-e4c5-480b-b5b9-56f2081b1b7b,malware,HDoor,S0061
malware--00806466-754d-44ea-ad6f-0caf59cb8556,malware,TrickBot,S0266
malware--00c3bfcb-99bd-4767-8c03-b08f585f5c8a,malware,PowerDuke,S0139
malware--00e7d565-9883-4ee5-b642-8fd17fd6a3f5,malware,EKANS,S0605
malware--01dbc71d-0ee8-420d-abb4-3dfb6a4bf725,malware,BLINDINGCAN,S0520
malware--039814a0-88de-46c5-a4fb-b293db21880a,malware,Wiarp,S0206
malware--03acae53-9b98-46f6-b204-16b930839055,malware,RCSession,S0662
malware--03ea629c-517a-41e3-94f8-c7e5368cf8f4,malware,Spark,S0543
malware--03eb4a05-6a02-43f6-afb7-3c7835501828,malware,QuietSieve,S0686
malware--04227b24-7817-4de1-9050-b7b1b57f5866,malware,SynAck,S0242
malware--04378e79-4387-468a-a8f7-f974b8254e44,malware,Bumblebee,S1039
malware--049ff071-0b3c-4712-95d2-d21c6aa54501,malware,MURKYTOP,S0233
malware--04fc1842-f9e4-47cf-8cb8-5c61becad142,malware,GRIFFON,S0417
malware--051eaca1-958f-4091-9e5f-a9acd8f820b5,malware,Exaramel for Windows,S0343
malware--05318127-5962-444b-b900-a9dcfe0ff6e9,malware,Amadey,S1025
malware--065196de-d7e8-4888-acfb-b2134022ba1b,malware,RDFSNIFFER,S0416
malware--069af411-9b24-4e85-b26c-623d035bbe84,malware,Proxysvc,S0238
malware--06d735e7-1db1-4dbe-ab4b-acbe419f902b,malware,Orz,S0229
malware--0715560d-4299-4e84-9e20-6e80ab57e4f2,malware,Torisma,S0678
malware--071d5d65-83ec-4a55-acfa-be7d5f28ba9a,malware,NOKKI,S0353
malware--0817aaf2-afea-4c32-9285-4dcd1df5bf14,malware,yty,S0248
malware--083bb47b-02c8-4423-81a2-f9ef58572974,malware,Backdoor.Oldrea,S0093
malware--0852567d-7958-4f4b-8947-4f840ec8d57d,malware,DOGCALL,S0213
malware--088f1d6e-0783-47c6-9923-9c79b2af43d4,malware,Stuxnet,S0603
malware--08d20cd2-f084-45ee-8558-fa6ef5a18519,malware,Downdelph,S0134
malware--08e844a8-371f-4fe3-9d1f-e056e64a7fde,malware,RotaJakiro,S1078
malware--0945a1a5-a79a-47c8-9079-10c16cdfcb5d,malware,AvosLocker,S1053
malware--0998045d-f96e-4284-95ce-3c8219707486,malware,SEASHARPEE,S0185
malware--099ecff2-41b8-436d-843c-038a9aa9aa69,malware,Get2,S0460
malware--09b2cd76-c674-47cc-9f57-d2f2ad150a46,malware,POWRUNER,S0184
malware--09fcc02f-f9d4-43fa-8609-5e5e186b7103,malware,KOPILUWAK,S1075
malware--0a607c53-df52-45da-a75d-0e53df4dad5f,malware,RobbinHood,S0400
malware--0a9c51e0-825d-4b9b-969d-ce86ed8ce3c3,malware,Power Loader,S0177
malware--0b32ec39-ba61-4864-9ebe-b4b0b73caf9a,malware,TDTESS,S0164
malware--0b639373-5f03-430e-b8f9-2fe8c8faad8e,malware,Chinoxy,S1041
malware--0ba9281c-93fa-4b29-8e9e-7ef918c7b13a,malware,SharpStage,S0546
malware--0c52f5bc-557d-4083-bd27-66d7cdb794bb,malware,Sardonic,S1085
malware--0c824410-58ff-49b2-9cf2-1c96b182bdf0,malware,Smoke Loader,S0226
malware--0ced8926-914e-4c78-bc93-356fb90dbd1f,malware,HALFBAKED,S0151
malware--0d1f9f5b-11ea-42c3-b5f4-63cce0122541,malware,WindTail,S0466
malware--0db09158-6e48-4e7c-8ce7-2b10b9c0c039,malware,Misdat,S0083
malware--0e18b800-906c-4e44-a143-b11c72b3448b,malware,FLIPSIDE,S0173
malware--0efefea5-78da-4022-92bc-d726139e8883,malware,Linux Rabbit,S0362
malware--0f1ad2ef-41d4-4b7a-9304-ddae68ea3005,malware,adbupd,S0202
malware--0f862b01-99da-47cc-9bdb-db4a86a95bb1,malware,Emissary,S0082
malware--11194d8b-fdce-45d2-8047-df15bb8f16bd,malware,Exaramel for Linux,S0401
malware--11e36d5b-6a92-4bf9-8eb7-85eb24f59e22,malware,KEYMARBLE,S0271
malware--123bd7b3-675c-4b1a-8482-c55782b20e2b,malware,BUBBLEWRAP,S0043
malware--12a7450d-b03e-4990-a5b8-b405ab9c803b,malware,HAWKBALL,S0391
malware--13183cdf-280b-46be-913a-5c6df47831e7,malware,PS1,S0613
malware--1492d0f8-7e14-4af3-9239-bc3fe10d3407,malware,Ursnif,S0386
malware--16040b1c-ed28-4850-9d8f-bb8b81c42092,malware,ThreatNeedle,S0665
malware--166c0eca-02fd-424a-92c0-6b5106994d31,malware,ZLib,S0086
malware--17b40f60-729f-4fe8-8aea-cc9ee44a95d5,malware,RedLeaves,S0153
malware--17dec760-9c8f-4f1b-9b4b-0ac47a453234,malware,Miner-C,S0133
malware--17e919aa-4a49-445c-b103-dbb8df9e7351,malware,POWERSOURCE,S0145
malware--196f1f32-e0c2-4d46-99cd-234d4b6befe1,malware,Felismus,S0171
malware--198db886-47af-4f4c-bff5-11b891f85946,malware,Zeus Panda,S0330
malware--199463de-d9be-46d6-bb41-07234c1dd5a6,malware,GeminiDuke,S0049
malware--1b9f0800-035e-4ed1-9648-b18294cc5bc8,malware,CARROTBAT,S0462
malware--1cc934e4-b01d-4543-a011-b988dfc1a458,malware,Matryoshka,S0167
malware--1cdbbcab-903a-414d-8eb0-439a97343737,malware,FrameworkPOS,S0503
malware--1d1fce2f-0db5-402b-9843-4278a0694637,malware,GravityRAT,S0237
malware--1d808f62-cf63-4063-9727-ff6132514c22,malware,WEBC2,S0109
malware--1da748a5-875d-4212-9222-b4c23ab861be,malware,Prestige,S1058
malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8,malware,Bankshot,S0239
malware--1fefb062-feda-484a-8f10-0cebf65e20e3,malware,SharpDisco,S1089
malware--20945359-3b39-4542-85ef-08ecb4e1c174,malware,StrongPity,S0491
malware--211cfe9f-2676-4e1c-a5f5-2c8091da2a68,malware,HAPPYWORK,S0214
malware--21583311-6321-4891-8a37-3eb4e57b0fb1,malware,xCaon,S0653
malware--21c0b55b-5ff3-4654-a05e-e3fc1ee1ce1b,malware,PLAINTEE,S0254
malware--222ba512-32d9-49ac-aefd-50ce981ce2ce,malware,Pony,S0453
malware--22addc7b-b39f-483d-979a-1b35147da5de,malware,WinMM,S0059
malware--22b17791-45bf-45c0-9322-ff1a0af5cf2b,malware,Nebulae,S0630
malware--234e7770-99b0-4f65-b983-d3230f76a60b,malware,Janicab,S0163
malware--24b4ce59-eaac-4c8b-8634-9b093b7ccd92,malware,AuditCred,S0347
malware--251fbae2-78f6-4de7-84f6-194c727a64ad,malware,Lurid,S0010
malware--26fed817-e7bf-41f9-829a-9075ffac45c2,malware,Kasidet,S0088
malware--288fa242-e894-4c7e-ac86-856deedf5cea,malware,OceanSalt,S0346
malware--28b97733-ef07-4414-aaa5-df50b2d30cc5,malware,Brave Prince,S0252
malware--29231689-5837-4a7a-aafc-1b65b3f50cc7,malware,RainyDay,S0629
malware--292eb0c5-b8e8-4af6-9e8f-0fda6b4528d3,malware,Ecipekac,S0624
malware--295721d2-ee20-4fa3-ade3-37f4146b4570,malware,AppleSeed,S0622
malware--2a59a237-1530-4d55-91f9-2aebf961cc37,malware,macOS.OSAMiner,S1048
malware--2a6f4c7b-e690-4cc7-ab6b-1f821fb6b80b,malware,LOWBALL,S0042
malware--2a70812b-f1ef-44db-8578-a496a227aef2,malware,NETWIRE,S0198
malware--2a7c1bb7-cd12-456e-810d-ab3bf8457bab,malware,TinyTurla,S0668
malware--2ac41e8b-4865-4ced-839d-78e7852c47f3,malware,PyDCrypt,S1032
malware--2cf7dec3-66fc-423f-b2c7-58f1de243b4e,malware,HyperStack,S0537
malware--2cfe8a26-5be7-4a09-8915-ea3d9e787513,malware,iKitten,S0278
malware--2daa14d6-cbf3-4308-bb8e-213c324a08e4,malware,HAMMERTOSS,S0037
malware--2dd34b01-6110-4aac-835d-b5e7b936b0be,malware,OLDBAIT,S0138
malware--2eaa5319-5e1e-4dd7-bbc4-566fced3964a,malware,Bad Rabbit,S0606
malware--2eb9b131-d333-4a48-9eb4-d8dec46c19ee,malware,CosmicDuke,S0050
malware--2f1a9fd0-3b7c-4d77-a358-78db13adbe78,malware,EvilGrab,S0152
malware--2f8229dc-da94-41c6-89ba-b5b6c32f6b7d,malware,EnvyScout,S0634
malware--2fb26586-2b53-4b9a-ad4f-2b3bcb9a2421,malware,SslMM,S0058
malware--308b3d68-a084-4dfb-885a-3125e1a9c1e8,malware,GreyEnergy,S0342
malware--310f437b-29e7-4844-848c-7220868d074a,malware,Darkmoon,S0209
malware--3161d76a-e2b2-4b97-9906-24909b735386,malware,Aria-body,S0456
malware--32066e94-3112-48ca-b9eb-ba2b59d2f023,malware,Emotet,S0367
malware--3240cbe4-c550-443b-aa76-cc2a7058b870,malware,SNUGRIDE,S0159
malware--3249e92a-870b-426d-8790-ba311c1abfb4,malware,Olympic Destroyer,S0365
malware--326af1cd-78e7-45b7-a326-125d2f7ef8f2,malware,Crimson,S0115
malware--327b3a25-9e60-4431-b3b6-93b9c64eacbc,malware,Tomiris,S0671
malware--32f49626-87f4-4d6c-8f59-a0dca953fe26,malware,TEARDROP,S0560
malware--350f12cf-fd3b-4dad-b323-14b943090df4,malware,Turian,S0647
malware--3553b49d-d4ae-4fb6-ab17-0adbc520c888,malware,BADHATCH,S1081
malware--35cd1d01-1ede-44d2-b073-a264d727bc04,malware,Machete,S0409
malware--35ee9bf3-264b-4411-8a8f-b58cec8f35e4,malware,PowerLess,S1012
malware--36801ffb-5c85-4c50-9121-6122e389366d,malware,Action RAT,S1028
malware--36ede314-7db4-4d09-b53d-81bbfbe5f6f8,malware,Avenger,S0473
malware--37cc7eb6-12e3-467b-82e8-f20f2cc73c69,malware,Prikormka,S0113
malware--3a0f6128-0a01-421d-8eca-e57d8671b1f1,malware,PingPull,S1031
malware--3a4197ae-ec63-4162-907b-9a073d1157e4,malware,WellMess,S0514
malware--3aa169f8-bbf6-44bb-b57d-7f6ada5c2128,malware,Dacls,S0497
malware--3ae6097d-d700-46c6-8b21-42fc0bcb48fa,malware,DropBook,S0547
malware--3bc7e862-5610-4c02-9c48-15b2e2dc1ddb,malware,Woody RAT,S1065
malware--3be1fb7a-0f7e-415e-8e3a-74a80d596e68,malware,Mafalda,S1060
malware--3c02fb1f-cbdb-48f5-abaf-8c81d6e0c322,malware,KARAE,S0215
malware--3c18ad16-9eaf-4649-984e-68551bff0d47,malware,Squirrelwaffle,S1030
malware--3cab1b76-2f40-4cd0-8d2c-7ed16eeb909c,malware,ELMER,S0064
malware--3d57dcc4-be99-4613-9482-d5218f5ec13e,malware,PolyglotDuke,S0518
malware--3d8e547d-9456-4f32-a895-dc86134e282f,malware,Umbreon,S0221
malware--3e4e2c79-2b27-4245-a5c1-5586a3cbd8f5,malware,AuTo Stealer,S1029
malware--40a1b8ec-7295-416c-a6b1-68181d86f120,malware,Hildegard,S0601
malware--40d3e230-ed32-469f-ba89-be70cc08ab39,malware,Agent.btz,S0092
malware--414dc555-c79e-4b24-a2da-9b607f7eaf16,malware,SLOWDRIFT,S0218
malware--4189a679-72ed-4a89-a57c-7f689712ecf8,malware,SHUTTERSPEED,S0217
malware--425771c5-48b4-4ecd-9f95-74ed3fc9da59,malware,SombRAT,S0615
malware--43155329-3edf-47a6-9a14-7dac899b01e4,malware,FlawedGrace,S0383
malware--43213480-78f7-4fb3-976f-d48f5f6a4c2a,malware,FLASHFLOOD,S0036
malware--432555de-63bf-4f2a-a3fa-f720a4561078,malware,FlawedAmmyy,S0381
malware--4327aff5-f194-440c-b499-4d9730cc1eab,malware,Snip3,S1086
malware--434ba392-ebdc-488b-b1ef-518deea65774,malware,FYAnti,S0628
malware--44c75271-0e4d-496f-ae0a-a6d883a42a65,malware,Rifdoor,S0433
malware--44e2a842-415b-47f4-8549-83fbdb8a5674,malware,SUGARUSH,S1049
malware--454fe82d-6fd2-4ac6-91ab-28a33fe01369,malware,HOPLIGHT,S0376
malware--45c759ac-b490-48bb-80d4-c8eee3431027,malware,GuLoader,S0561
malware--463f68f1-5cde-4dc2-a831-68b73488f8f4,malware,MobileOrder,S0079
malware--46cbafbc-8907-42d3-9002-5327c26f8927,malware,WastedLocker,S0612
malware--47124daf-44be-4530-9c63-038bc64318dd,malware,RegDuke,S0511
malware--471d0e9f-2c8a-4e4b-8f3b-f85d2407806e,malware,ProLock,S0654
malware--47afe41c-4c08-485e-b062-c3bd209a1cce,malware,InvisiMole,S0260
malware--4800d0f9-00aa-47cd-a4d2-92198585b8fd,malware,P.A.S. Webshell,S0598
malware--4816d361-f82b-4a18-aa05-b215e7cf9200,malware,QUIETEXIT,S1084
malware--48523614-309e-43bf-a2b8-705c2b45d7b2,malware,Naid,S0205
malware--495b6cdb-7b5a-4fbc-8d33-e7ef68806d08,malware,Volgmer,S0180
malware--49abab73-3c5c-476e-afd5-69b5c732d845,malware,WINERACK,S0219
malware--49fee0b0-390e-4bde-97f8-97ed46bd19b7,malware,WhisperGate,S0689
malware--4a98e44a-bd52-461e-af1e-a4457de87a36,malware,FruitFly,S0277
malware--4ab44516-ad75-4e43-a280-705dc0420e2f,malware,ZeroT,S0230
malware--4b072c90-bc7a-432b-940e-016fc1c01761,malware,Keydnap,S0276
malware--4b346d12-7f91-48d2-8f06-b26ffa0d825b,malware,RDAT,S0495
malware--4b62ab58-c23b-4704-9c15-edd568cd59f8,malware,Hacking Team UEFI Rootkit,S0047
malware--4b68b5ea-2e1b-4225-845b-8632f702b9a0,malware,Skidmap,S0468
malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83,malware,Okrum,S0439
malware--4c59cce8-cb48-4141-b9f1-f646edfaadb0,malware,Regin,S0019
malware--4c6d62c2-89f5-4159-8fab-0190b1f9d328,malware,Bonadan,S0486
malware--4d56e6e9-1a6d-46e3-896c-dfdf3cc96e62,malware,SamSam,S0370
malware--4d7bf2ac-f953-4907-b114-be44dc174d67,malware,Neoichor,S0691
malware--4dea7d8e-af94-4bfb-afe4-7ff54f59308b,malware,Conti,S0575
malware--4e6b9625-bbda-4d96-a652-b3bb45453f26,malware,RemoteCMD,S0166
malware--4e9bdf9a-4957-47f6-87b3-c76898d3f623,malware,Diavol,S0659
malware--4efc3e00-72f2-466a-ab7c-8a7dc6603b19,malware,Raindrop,S0565
malware--4f1c389e-a80e-4a3e-9b0e-9be8c91df64f,malware,Doki,S0600
malware--4f6aa78c-c3d4-4883-9840-96ca2f5d6d47,malware,TEXTMATE,S0146
malware--4fbd565b-bf55-4ac7-80b4-b183a7b64b9c,malware,Siloscape,S0623
malware--50c44c34-3abb-48ae-9433-a2337de5b0bc,malware,BlackCat,S1068
malware--50d6688b-0985-4f3d-8cbe-0c796b30703b,malware,Fysbis,S0410
malware--5147ef15-1cae-4707-8ea1-bee8d98b7f1d,malware,IcedID,S0483
malware--5189f018-fea2-45d7-b0ed-23f9ee0a46f3,malware,VERMIN,S0257
malware--518bb5f1-91f4-4ff2-b09d-5a94e1ebe95f,malware,UBoatRAT,S0333
malware--532c6004-b1e8-415b-9516-f7c14ba783b1,malware,MarkiRAT,S0652
malware--53486bc7-7748-4716-8190-e4f1fde04c53,malware,PowerShower,S0441
malware--536be338-e2ef-4a6b-afb6-8d5568b91eb2,malware,Kazuar,S0265
malware--53a42597-1974-4b8e-84fd-3675e8992053,malware,NavRAT,S0247
malware--53ab35c2-d00e-491a-8753-41d35ae7e547,malware,DarkComet,S0334
malware--53cf6cc4-65aa-445a-bcf8-c3d296f8a7a2,malware,NETEAGLE,S0034
malware--53d47b09-09c2-4015-8d37-6633ecd53f79,malware,POORAIM,S0216
malware--54895630-efd2-4608-9c24-319de972a9eb,malware,Ragnar Locker,S0481
malware--54a01db0-9fab-4d5f-8209-53cef8425f4a,malware,FatDuke,S0512
malware--54a73038-1937-4d71-a253-316e76d5413c,malware,Lucifer,S0532
malware--54cc1d4f-5c53-4f0e-9ef5-11b4998e82e4,malware,BlackEnergy,S0089
malware--54e8672d-5338-4ad1-954a-a7c986bee530,malware,zwShell,S0350
malware--552462b9-ae79-49dd-855c-5973014e157f,malware,Zeroaccess,S0027
malware--5633ffd3-81ef-4f98-8f93-4896b03998f0,malware,DCSrv,S1033
malware--56aa3c82-ed40-4b5a-84bf-7231356d9e96,malware,DRATzarus,S0694
malware--56d10a7f-bb42-4267-9b4c-63abb9c06010,malware,BOOSTWRITE,S0415
malware--56e6b6c2-e573-4969-8bab-783205cebbbf,malware,Rising Sun,S0448
malware--56f46b17-8cfa-46c0-b501-dd52fef394e2,malware,ASPXSpy,S0073
malware--5719af9d-6b16-46f9-9b28-fb019541ddbb,malware,NotPetya,S0368
malware--5763217a-05b6-4edd-9bca-057e47b5e403,malware,ShimRat,S0444
malware--579607c2-d046-40df-99ab-beb479c37a2a,malware,Chrommme,S0667
malware--57d83eac-a2ea-42b0-a7b2-c80c55157790,malware,BADFLICK,S0642
malware--5864e59f-eb4c-43ad-83b2-b5e4fae056c9,malware,ObliqueRAT,S0644
malware--58adaaa8-f1e8-4606-9a08-422e568461eb,malware,SHOTPUT,S0063
malware--58c5a3a1-928f-4094-9e98-a5a4e56dd5f3,malware,Avaddon,S0640
malware--58eddbaf-7416-419a-ad7b-e65b9d4c3b55,malware,Conficker,S0608
malware--592260fb-dd5c-4a30-8d99-106a0485be0d,malware,Flagpro,S0696
malware--5967cc93-57c9-404a-8ffd-097edfa7bdfc,malware,Hi-Zor,S0087
malware--599cd7b5-37b5-4cdd-8174-2811531ce9d0,malware,SpicyOmelette,S0646
malware--59a97b15-8189-4d51-9404-e1ce8ea4a069,malware,XAgentOSX,S0161
malware--59c8a28c-200c-4565-9af1-cbdb24870ba0,malware,Green Lambert,S0690
malware--5a3a31fe-5a8f-48e1-bff0-a753e5b1be70,malware,China Chopper,S0020
malware--5a84dc36-df0d-4053-9b7c-f0c388a57283,malware,CALENDAR,S0025
malware--5af7a825-2d9f-400d-931a-e00eb9e27f48,malware,LockerGoga,S0372
malware--5bcd5511-6756-4824-a692-e8bb109364af,malware,Chaos,S0220
malware--5be33fef-39c0-4532-84ee-bea31e1b5324,malware,ISMInjector,S0189
malware--5c6ed2dc-37f4-40ea-b2e1-4c76140a388c,malware,PUNCHBUGGY,S0196
malware--5c747acd-47f0-4c5a-b9e5-213541fc01e0,malware,GoldMax,S0588
malware--5d11d418-95dd-4377-b782-23160dfa17b4,malware,HELLOKITTY,S0617
malware--5d342981-5194-41e7-b33f-8e91998d7d88,malware,CostaBricks,S0614
malware--5dd649c0-bca4-488b-bd85-b180474ec62e,malware,KeyBoy,S0387
malware--5e595477-2e78-4ce7-ae42-e0b059b17808,malware,POSHSPY,S0150
malware--5e7ef1dc-7fb6-4913-ac75-e06113b59e0c,malware,MiniDuke,S0051
malware--5e814485-012d-423d-b769-026bfed0f451,malware,HyperBro,S0398
malware--5f1d4579-4e8f-48e7-860e-2da773ae432e,malware,Anchor,S0504
malware--5f9f7648-04ba-4a9f-bb4c-2a13e74572bd,malware,Pteranodon,S0147
malware--5faaf81a-aa5b-4a4b-bae5-522439e068f8,malware,DarkTortilla,S1066
malware--60a9c2f0-b7a5-4e8e-959c-e1a3ff314a5f,malware,ROKRAT,S0240
malware--60c18d06-7b91-4742-bae3-647845cd9d81,malware,CORESHELL,S0137
malware--60d50676-459a-47dd-92e9-a827a9fe9c58,malware,RunningRAT,S0253
malware--61c7a91a-0b83-461d-ad32-75d96eed4a09,malware,Babuk,S0638
malware--63686509-069b-4143-99ea-4e59cad6cb2a,malware,DarkWatchman,S0673
malware--63c2a130-8a5b-452f-ad96-07cf0af12ffe,malware,Dyre,S0024
malware--63c4511b-2d6e-4bb2-b582-e2e99a8a467d,malware,BlackMould,S0564
malware--64122557-5940-4271-9123-25bfc0c693db,malware,Javali,S0528
malware--64d76fa5-cf8f-469c-b78c-1a4f7c5bad80,malware,BBSRAT,S0127
malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,malware,PlugX,S0013
malware--65341f30-bec6-4b1d-8abf-1a5620446c29,malware,Reaver,S0172
malware--65ffc206-d7c1-45b3-b543-f6b726e7840d,malware,Bisonal,S0268
malware--66b1dcde-17a0-4c7b-95fa-b08d430c2131,malware,S-Type,S0085
malware--67e6d66b-1b82-4699-b47a-e2efb6268d14,malware,SeaDuke,S0053
malware--67fc172a-36fa-4a35-88eb-4ba730ed52a6,malware,BS2005,S0014
malware--687c23e4-4e25-4ee7-a870-c5e002511f54,malware,DustySky,S0062
malware--68dca94f-c11d-421e-9287-7c501108e18c,malware,Duqu,S0038
malware--691c60e2-273d-4d56-9ce6-b67e0f8719ad,malware,Truvasys,S0178
malware--69d6f4a9-fcf0-4f51-bca7-597c51ad0bb8,malware,Remsec,S0125
malware--6a0d0ea9-b2c4-43fe-a552-ac41a3009dc5,malware,Industroyer2,S1072
malware--6a0ef5d4-fc7c-4dda-85d7-592e4dbdc5d9,malware,Sykipot,S0018
malware--6a21e3a4-5ffe-4581-af9a-6a54c7536f44,malware,Explosive,S0569
malware--6a92d80f-cc65-45f6-aa66-3cdea6786b3c,malware,Xbash,S0341
malware--6b616fc1-1505-48e3-8b2c-0d19337bff38,malware,Rover,S0090
malware--6b62e336-176f-417b-856a-8552dd8c44e1,malware,Epic,S0091
malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb,malware,LightNeuron,S0395
malware--6c2550d5-a01a-4bbb-a004-6ead348ba623,malware,Peppy,S0643
malware--6c575670-d14c-4c7f-9b9d-fd1b363e255d,malware,KEYPLUG,S1051
malware--6cd07296-14aa-403d-9229-6343d03d4752,malware,Cuba,S0625
malware--6de9cad1-eed2-4e27-b0b5-39fa29349ea0,malware,DEATHRANSOM,S0616
