control_id,control_name,relationship,technique_id,technique_name,tactic_id,tactic_name
CM-6,Configuration Settings,mitigates,T1602.001,SNMP (MIB Dump),TA0009,Collection
CM-6,Configuration Settings,mitigates,T1612,Build Image on Host,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1613,Container and Resource Discovery,TA0007,Discovery
CM-6,Configuration Settings,mitigates,T1003.001,LSASS Memory,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1003.002,Security Account Manager,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1003.003,NTDS,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1046,Network Service Discovery,TA0007,Discovery
CM-6,Configuration Settings,mitigates,T1055,Process Injection,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1068,Exploitation for Privilege Escalation,TA0004,Privilege Escalation
CM-6,Configuration Settings,mitigates,T1078,Valid Accounts,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1087.001,Local Account,TA0007,Discovery
CM-6,Configuration Settings,mitigates,T1087.002,Domain Account,TA0007,Discovery
CM-6,Configuration Settings,mitigates,T1091,Replication Through Removable Media,TA0008,Lateral Movement
CM-6,Configuration Settings,mitigates,T1110.001,Password Guessing,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1110.002,Password Cracking,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1111,Multi-Factor Authentication Interception,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1119,Automated Collection,TA0009,Collection
CM-6,Configuration Settings,mitigates,T1133,External Remote Services,TA0003,Persistence
CM-6,Configuration Settings,mitigates,T1199,Trusted Relationship,TA0001,Initial Access
CM-6,Configuration Settings,mitigates,T1201,Password Policy Discovery,TA0007,Discovery
CM-6,Configuration Settings,mitigates,T1212,Exploitation for Credential Access,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1218,System Binary Proxy Execution,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1482,Domain Trust Discovery,TA0007,Discovery
CM-6,Configuration Settings,mitigates,T1528,Steal Application Access Token,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1530,Data from Cloud Storage,TA0009,Collection
CM-6,Configuration Settings,mitigates,T1548.001,Setuid and Setgid,TA0004,Privilege Escalation
CM-6,Configuration Settings,mitigates,T1552.007,Container API,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1555.004,Windows Credential Manager,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1556,Modify Authentication Process,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1557,Adversary-in-the-Middle,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1566.002,Spearphishing Link,TA0001,Initial Access
CM-6,Configuration Settings,mitigates,T1598.003,Spearphishing Link,TA0043,Reconnaissance
CM-6,Configuration Settings,mitigates,T1599,Network Boundary Bridging,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1611,Escape to Host,TA0004,Privilege Escalation
CM-6,Configuration Settings,mitigates,T1204,User Execution,TA0002,Execution
CM-6,Configuration Settings,mitigates,T1204.002,Malicious File,TA0002,Execution
CM-6,Configuration Settings,mitigates,T1557.003,DHCP Spoofing,TA0006,Credential Access
CM-6,Configuration Settings,mitigates,T1070.007,Clear Network Connection History and Configurations,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1070.008,Clear Mailbox Data,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1070.009,Clear Persistence,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1098.005,Device Registration,TA0003,Persistence
CM-6,Configuration Settings,mitigates,T1505.005,Terminal Services DLL,TA0003,Persistence
CM-6,Configuration Settings,mitigates,T1546.016,Installer Packages,TA0004,Privilege Escalation
CM-6,Configuration Settings,mitigates,T1559.003,XPC Services,TA0002,Execution
CM-6,Configuration Settings,mitigates,T1622,Debugger Evasion,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1647,Plist File Modification,TA0005,Defense Evasion
CM-6,Configuration Settings,mitigates,T1648,Serverless Execution,TA0002,Execution
SC-39,Process Isolation,mitigates,T1189,Drive-by Compromise,TA0001,Initial Access
SC-39,Process Isolation,mitigates,T1190,Exploit Public-Facing Application,TA0001,Initial Access
SC-39,Process Isolation,mitigates,T1203,Exploitation for Client Execution,TA0002,Execution
SC-39,Process Isolation,mitigates,T1210,Exploitation of Remote Services,TA0008,Lateral Movement
SC-39,Process Isolation,mitigates,T1211,Exploitation for Defense Evasion,TA0005,Defense Evasion
SC-39,Process Isolation,mitigates,T1547.002,Authentication Package,TA0003,Persistence
SC-39,Process Isolation,mitigates,T1547.008,LSASS Driver,TA0003,Persistence
SC-39,Process Isolation,mitigates,T1003,OS Credential Dumping,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1003.004,LSA Secrets,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1003.005,Cached Domain Credentials,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1003.006,DCSync,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1003.007,Proc Filesystem,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1003.008,/etc/passwd and /etc/shadow,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1547.005,Security Support Provider,TA0003,Persistence
SC-39,Process Isolation,mitigates,T1556.001,Domain Controller Authentication,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1003.001,LSASS Memory,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1003.002,Security Account Manager,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1003.003,NTDS,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1068,Exploitation for Privilege Escalation,TA0004,Privilege Escalation
SC-39,Process Isolation,mitigates,T1212,Exploitation for Credential Access,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1556,Modify Authentication Process,TA0006,Credential Access
SC-39,Process Isolation,mitigates,T1611,Escape to Host,TA0004,Privilege Escalation
CA-3,Information Exchange,mitigates,T1020.001,Traffic Duplication,TA0010,Exfiltration
CA-3,Information Exchange,mitigates,T1567,Exfiltration Over Web Service,TA0010,Exfiltration
CA-3,Information Exchange,mitigates,T1041,Exfiltration Over C2 Channel,TA0010,Exfiltration
CA-3,Information Exchange,mitigates,T1048,Exfiltration Over Alternative Protocol,TA0010,Exfiltration
CA-3,Information Exchange,mitigates,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,TA0010,Exfiltration
CA-3,Information Exchange,mitigates,T1048.003,Exfiltration Over Unencrypted Non-C2 Protocol,TA0010,Exfiltration
SA-9,External System Services,mitigates,T1567,Exfiltration Over Web Service,TA0010,Exfiltration
SA-9,External System Services,mitigates,T1041,Exfiltration Over C2 Channel,TA0010,Exfiltration
SA-9,External System Services,mitigates,T1048,Exfiltration Over Alternative Protocol,TA0010,Exfiltration
SA-9,External System Services,mitigates,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,TA0010,Exfiltration
SA-9,External System Services,mitigates,T1048.003,Exfiltration Over Unencrypted Non-C2 Protocol,TA0010,Exfiltration
SC-16,Transmission of Security and Privacy Attributes,mitigates,T1505,Server Software Component,TA0003,Persistence
SC-16,Transmission of Security and Privacy Attributes,mitigates,T1505.002,Transport Agent,TA0003,Persistence
SC-16,Transmission of Security and Privacy Attributes,mitigates,T1573,Encrypted Channel,TA0011,Command and Control
SC-16,Transmission of Security and Privacy Attributes,mitigates,T1573.001,Symmetric Cryptography,TA0011,Command and Control
SC-16,Transmission of Security and Privacy Attributes,mitigates,T1573.002,Asymmetric Cryptography,TA0011,Command and Control
CM-8,System Component Inventory,mitigates,T1011.001,Exfiltration Over Bluetooth,TA0010,Exfiltration
CM-8,System Component Inventory,mitigates,T1020.001,Traffic Duplication,TA0010,Exfiltration
CM-8,System Component Inventory,mitigates,T1021.001,Remote Desktop Protocol,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1053,Scheduled Task/Job,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1053.002,At,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1053.005,Scheduled Task,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1059,Command and Scripting Interpreter,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1059.001,PowerShell,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1059.005,Visual Basic,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1098.004,SSH Authorized Keys,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1189,Drive-by Compromise,TA0001,Initial Access
CM-8,System Component Inventory,mitigates,T1190,Exploit Public-Facing Application,TA0001,Initial Access
CM-8,System Component Inventory,mitigates,T1203,Exploitation for Client Execution,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1210,Exploitation of Remote Services,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1211,Exploitation for Defense Evasion,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1218.003,CMSTP,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1218.004,InstallUtil,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1218.008,Odbcconf,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1218.009,Regsvcs/Regasm,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1218.012,Verclsid,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1218.013,Mavinject,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1218.014,MMC,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1221,Template Injection,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1495,Firmware Corruption,TA0040,Impact
CM-8,System Component Inventory,mitigates,T1505,Server Software Component,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1546.002,Screensaver,TA0004,Privilege Escalation
CM-8,System Component Inventory,mitigates,T1546.006,LC_LOAD_DYLIB Addition,TA0004,Privilege Escalation
CM-8,System Component Inventory,mitigates,T1547.007,Re-opened Applications,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1559,Inter-Process Communication,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1559.002,Dynamic Data Exchange,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1565,Data Manipulation,TA0040,Impact
CM-8,System Component Inventory,mitigates,T1565.001,Stored Data Manipulation,TA0040,Impact
CM-8,System Component Inventory,mitigates,T1565.002,Transmitted Data Manipulation,TA0040,Impact
CM-8,System Component Inventory,mitigates,T1574,Hijack Execution Flow,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1574.007,Path Interception by PATH Environment Variable,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1602.002,Network Device Configuration Dump,TA0009,Collection
CM-8,System Component Inventory,mitigates,T1021.003,Distributed Component Object Model,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1021.004,SSH,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1021.005,VNC,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1021.006,Windows Remote Management,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1052,Exfiltration Over Physical Medium,TA0010,Exfiltration
CM-8,System Component Inventory,mitigates,T1052.001,Exfiltration over USB,TA0010,Exfiltration
CM-8,System Component Inventory,mitigates,T1059.007,JavaScript,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1072,Software Deployment Tools,TA0002,Execution
CM-8,System Component Inventory,mitigates,T1092,Communication Through Removable Media,TA0011,Command and Control
CM-8,System Component Inventory,mitigates,T1127,Trusted Developer Utilities Proxy Execution,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1127.001,MSBuild,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1137,Office Application Startup,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1137.001,Office Template Macros,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1213,Data from Information Repositories,TA0009,Collection
CM-8,System Component Inventory,mitigates,T1213.001,Confluence,TA0009,Collection
CM-8,System Component Inventory,mitigates,T1213.002,Sharepoint,TA0009,Collection
CM-8,System Component Inventory,mitigates,T1218.005,Mshta,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1505.001,SQL Stored Procedures,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1505.002,Transport Agent,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1505.004,IIS Components,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1542,Pre-OS Boot,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1542.001,System Firmware,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1542.003,Bootkit,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1542.004,ROMMONkit,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1542.005,TFTP Boot,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1546.014,Emond,TA0004,Privilege Escalation
CM-8,System Component Inventory,mitigates,T1548,Abuse Elevation Control Mechanism,TA0004,Privilege Escalation
CM-8,System Component Inventory,mitigates,T1548.004,Elevated Execution with Prompt,TA0004,Privilege Escalation
CM-8,System Component Inventory,mitigates,T1553,Subvert Trust Controls,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1553.006,Code Signing Policy Modification,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1557.002,ARP Cache Poisoning,TA0006,Credential Access
CM-8,System Component Inventory,mitigates,T1563,Remote Service Session Hijacking,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1563.001,SSH Hijacking,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1563.002,RDP Hijacking,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1564.006,Run Virtual Instance,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1564.007,VBA Stomping,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1574.004,Dylib Hijacking,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1574.008,Path Interception by Search Order Hijacking,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1574.009,Path Interception by Unquoted Path,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1601,Modify System Image,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1601.001,Patch System Image,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1601.002,Downgrade System Image,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1602,Data from Configuration Repository,TA0009,Collection
CM-8,System Component Inventory,mitigates,T1602.001,SNMP (MIB Dump),TA0009,Collection
CM-8,System Component Inventory,mitigates,T1046,Network Service Discovery,TA0007,Discovery
CM-8,System Component Inventory,mitigates,T1068,Exploitation for Privilege Escalation,TA0004,Privilege Escalation
CM-8,System Component Inventory,mitigates,T1091,Replication Through Removable Media,TA0008,Lateral Movement
CM-8,System Component Inventory,mitigates,T1119,Automated Collection,TA0009,Collection
CM-8,System Component Inventory,mitigates,T1133,External Remote Services,TA0003,Persistence
CM-8,System Component Inventory,mitigates,T1195.003,Compromise Hardware Supply Chain,TA0001,Initial Access
CM-8,System Component Inventory,mitigates,T1212,Exploitation for Credential Access,TA0006,Credential Access
CM-8,System Component Inventory,mitigates,T1218,System Binary Proxy Execution,TA0005,Defense Evasion
CM-8,System Component Inventory,mitigates,T1530,Data from Cloud Storage,TA0009,Collection
CM-8,System Component Inventory,mitigates,T1557,Adversary-in-the-Middle,TA0006,Credential Access
CM-8,System Component Inventory,mitigates,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,TA0006,Credential Access
CM-8,System Component Inventory,mitigates,T1557.003,DHCP Spoofing,TA0006,Credential Access
CM-8,System Component Inventory,mitigates,T1622,Debugger Evasion,TA0005,Defense Evasion
