source_dataset,source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type,target_dataset
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--f173c67a-e874-480b-9a5f-a1c3a5ac14ee,SA-8,Security and Privacy Engineering Principles,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--4bfbef8a-6eda-4623-9a8e-059d4b36042e,SA-10,Developer Configuration Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--c4864ce4-28bc-43b4-99b6-116f69b40f90,SA-15,"Development Process, Standards, and Tools",course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,related-to,course-of-action--4fe40d45-2963-42bc-bdfe-83a16d044dec,SC-18,Mobile Code,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--613d08bc-e8f4-4791-80b0-c8b974340dfd,T1011.001,Exfiltration Over Bluetooth,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1,T1020.001,Traffic Duplication,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf,T1021.001,Remote Desktop Protocol,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,T1027,Obfuscated Files or Information,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--43ba2b05-cf72-4b6c-8243-03a4aba41ee0,T1037.002,Login Hook,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--c0dfe7b0-b873-4618-9ff8-53e31f70907f,T1037.005,Startup Items,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,T1047,Windows Management Instrumentation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,T1053,Scheduled Task/Job,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--f3d95a1f-bba2-44ce-9af7-37866cd63fd0,T1053.002,At,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,T1053.005,Scheduled Task,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,T1059,Command and Scripting Interpreter,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,T1059.001,PowerShell,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--37b11151-1776-4f8f-b328-30939fbf2ceb,T1059.002,AppleScript,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,T1059.005,Visual Basic,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--818302b2-d640-477b-bf88-873120ce85c4,T1059.008,Network Device CLI,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,T1070,Indicator Removal,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--6495ae23-3ab4-43c5-a94f-5638a2c31fd2,T1070.001,Clear Windows Event Logs,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a,T1070.003,Clear Command History,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b,T1095,Non-Application Layer Protocol,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--6b57dc31-b814-4a03-8706-28bc20d739c4,T1098.004,SSH Authorized Keys,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,T1105,Ingress Tool Transfer,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,T1106,Native API,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65,T1129,Shared Modules,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--389735f1-f21c-4208-b8f0-f8031e7169b8,T1176,Browser Extensions,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,T1189,Drive-by Compromise,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--451a9977-d255-43c9-b431-66de80130c8c,T1205,Traffic Signaling,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82,T1210,Exploitation of Remote Services,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b,T1211,Exploitation for Defense Evasion,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--f6fe9070-7a65-49ea-ae72-76292f42cebe,T1216,System Script Proxy Execution,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--09cd431f-eaf4-4d2a-acaf-2a7acfe7ed58,T1216.001,PubPrn,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--4cbc6a62-9e34-4f94-8a19-5c1a11392a49,T1218.003,CMSTP,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--2cd950a6-16c4-404a-aa01-044322395107,T1218.004,InstallUtil,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--365be77f-fc0e-42ee-bac8-4faf806d9336,T1218.007,Msiexec,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--6e3bd510-6b33-41a4-af80-2d80f3ee0071,T1218.008,Odbcconf,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--c48a67ee-b657-45c1-91bf-6cdbe27205f8,T1218.009,Regsvcs/Regasm,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--808e6329-ca91-4b87-ac2d-8eadc5f8f327,T1218.012,Verclsid,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--1bae753e-8e52-4055-a66d-2ead90303ca9,T1218.013,Mavinject,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--ffbcfdb0-de22-4106-9ed3-fc23c8a01407,T1218.014,MMC,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,T1219,Remote Access Software,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534,T1221,Template Injection,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0,T1486,Data Encrypted for Impact,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a,T1490,Inhibit System Recovery,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--5909f20f-3c39-4795-be06-ef1ea40d350b,T1491,Defacement,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--8c41090b-aa47-4331-986b-8c9a51a91103,T1491.001,Internal Defacement,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--0cfe31a7-81fc-472c-bc45-e2808d1066a3,T1491.002,External Defacement,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb,T1505,Server Software Component,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,T1505.003,Web Shell,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--4fd8a28b-4b3a-4cd6-a8cf-85ba5f824a7f,T1525,Implant Internal Image,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--106c0cf6-bf73-4601-9aa8-0945c2715ec5,T1543,Create or Modify System Process,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--d10cbd34-42e3-45c0-84d2-535a09849584,T1543.001,Launch Agent,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,T1543.003,Windows Service,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db,T1546,Event Triggered Execution,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--ce4b7013-640e-48a9-b501-d0025a95f4bf,T1546.002,Screensaver,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58,T1546.003,Windows Management Instrumentation Event Subscription,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--10ff21b9-5a01-4268-a1b5-3b55015f1847,T1546.006,LC_LOAD_DYLIB Addition,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--61afc315-860c-4364-825d-0d62b2e91edc,T1547.003,Time Providers,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--e5cc9e7a-e61a-46a1-b869-55fb6eab058e,T1547.007,Re-opened Applications,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,T1547.008,LSASS Driver,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,T1548.002,Bypass User Account Control,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--1365fe3b-0f50-455d-b4da-266ce31c23b0,T1548.003,Sudo and Sudo Caching,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51,T1550.001,Application Access Token,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--31a0a2ac-c67c-4a7e-b9ed-6a96477d4e8e,T1553.001,Gatekeeper Bypass,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--7e7c2fba-7cca-486c-9582-4c1bb2851961,T1553.005,Mark-of-the-Web Bypass,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--fa44a152-ac48-441e-a524-dd7b04b8adcd,T1556.004,Network Device Authentication,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--3fc01293-ef5e-41c6-86ce-61f10706b64a,T1558,Steal or Forge Kerberos Tickets,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee,T1558.003,Kerberoasting,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--acd0ba37-7ba9-4cc5-ac61-796586cd856d,T1559,Inter-Process Communication,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,T1559.002,Dynamic Data Exchange,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529,T1562,Impair Defenses,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579,T1562.001,Disable or Modify Tools,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--8f504411-cb96-4dac-a537-8d2bb7679c59,T1562.003,Impair Command History Logging,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da,T1562.006,Indicator Blocking,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--824add00-99a1-4b15-9a2d-6c5683b7b497,T1562.010,Downgrade Attack,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--f0bdc6d9-de81-4930-84ba-952b85556e68,CM-2,Baseline Configuration,course-of-action,mitigates,attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931,T1565,Data Manipulation,attack-pattern,mitre-attack-enterprise
